,thresh,skip,moving avg,Text File,Time,bot ax,bot ay,bot az,bot gx,bot gy,bot gz,bot a_mag,bot avg_a_mag,top ax,top ay,top az,top gx,top gy,top gz,top a_mag,top avg_a_mag,diff avg_a_mag,diff a_mag,ambient_pressure,ambient_temp,shock_pressure
21584,-3.9153667394206266,10,5,4,4825,-7.67,3.3,0.98,-0.12,13.66,-11.04,8.407098191000001,3.687682927,0.08,0.35,-0.2,-12.5,15.12,-10.49,0.41097445200000005,1.8520686880000001,-1.835614239,-7.99612374,1006,54,110
21585,-3.9153667394206266,10,5,4,4826,-2.74,1.78,1.86,-7.56,-1.52,-15.06,3.759734033,3.641507595,-0.85,0.49,0.49,-12.44,4.82,-8.78,1.096676798,1.853314063,-1.788193532,-2.663057235,1006,54,110
21586,-3.9153667394206266,10,5,4,4827,3.46,-1.99,0.1,3.96,-20.49,-7.62,3.9927058489999996,3.68970796,-1.11,0.42,0.9,-10.55,6.1,-7.8,1.48946299,1.862236124,-1.8274718369999998,-2.503242859,1006,54,110
21587,-3.9153667394206266,10,5,4,4828,3.62,-1.94,0.08,6.22,-21.28,-10.91,4.107846151,3.738838227,-1.29,0.23,0.62,-8.54,13.48,-9.02,1.44962064,1.85168666,-1.8871515669999999,-2.658225511,1006,54,110
21588,-3.9153667394206266,10,5,4,4829,2.51,-1.9,-0.45,8.54,-15.49,-4.51,3.180031446,3.7381439110000003,-0.07,0.33,0.36,-7.07,16.71,-8.72,0.493355855,1.816714509,-1.9214294019999998,-2.686675591,1006,54,110
21589,-3.9153667394206266,10,5,4,4830,0.6,-0.62,-0.86,5.85,-10.98,-12.2,1.218195387,3.694250365,0.61,0.29,0.26,-5.91,18.35,-9.02,0.723740285,1.785926968,-1.908323397,-0.49445510200000004,1006,54,110
21590,-3.9153667394206266,10,5,4,4831,-0.28,-0.6,-2.81,11.34,-3.29,-21.34,2.8869534110000004,3.6615978410000003,0.45,0.42,0.2,-6.46,24.45,-10.06,0.647224845,1.764938001,-1.89665984,-2.239728566,1006,54,110
21591,-3.9153667394206266,10,5,4,4832,-0.35,-0.64,-3.29,25.0,29.51,-37.44,3.3698961410000003,3.650476212,-0.48,0.15,0.24,-8.41,30.85,-12.87,0.557225269,1.750025645,-1.9004505669999998,-2.812670872,1006,54,110
21592,-3.9153667394206266,10,5,4,4833,-0.2,-0.38,-2.36,37.44,77.93,-52.93,2.3987496740000003,3.667056301,-2.01,0.15,0.36,-9.02,28.9,-15.55,2.0474862640000002,1.757101487,-1.909954815,-0.351263411,1006,54,110
21593,-3.9153667394206266,10,5,4,4834,-1.37,1.27,1.94,41.04,101.1,-57.5,2.6932136939999998,3.6838428189999997,-3.17,-0.08,-0.08,-6.52,14.09,-12.13,3.172018285,1.790729103,-1.893113716,0.478804591,1006,54,110
21594,-3.9153667394206266,10,5,4,4835,-7.9,7.43,4.89,24.15,56.52,-40.55,11.89651209,3.8812159410000002,-3.07,-0.29,0.57,1.28,-9.82,-12.26,3.135904973,1.8231460480000001,-2.0580698930000003,-8.760607121,1006,54,110
21595,-3.9153667394206266,10,5,4,4836,-4.86,3.08,2.2,8.17,-7.62,-22.26,6.160032467000001,3.9385597760000004,-0.39,0.28,0.15,14.33,-28.48,-6.77,0.502991054,1.823203869,-2.115355907,-5.657041414,1006,54,110
21596,-3.9153667394206266,10,5,4,4837,2.6,-0.62,-1.15,9.45,-17.68,-26.77,2.909793807,3.958611714,1.08,-0.53,0.45,21.52,-23.9,-4.82,1.284445406,1.841706679,-2.116905034,-1.625348402,1006,54,110
21597,-3.9153667394206266,10,5,4,4838,3.89,-3.13,-1.07,42.01,20.55,-30.85,5.106260863,4.040854275,1.82,0.93,0.17,21.4,-11.1,-7.01,2.05090224,1.872662915,-2.16819136,-3.055358622,1006,54,110
21608,-3.9153667394206266,10,5,4,4849,0.2,-1.79,-7.9,-10.18,19.45,-7.5,8.102721765,4.985332927,1.93,0.08,-0.37,14.21,62.99,-34.88,1.966774008,1.944611716,-3.040721211,-6.135947757,1006,54,110
21609,-3.9153667394206266,10,5,4,4850,0.52,-0.92,-2.41,27.87,106.1,-22.74,2.631520473,5.00011839,1.4,-0.18,-0.17,-3.48,46.22,-25.85,1.421724305,1.9506658540000001,-3.0494525360000004,-1.209796168,1006,54,110
21610,-3.9153667394206266,10,5,4,4851,-6.18,6.14,9.13,32.32,106.71,-21.95,12.61938588,5.204504023999999,-5.36,-0.83,-0.24,-5.3,30.0,-23.72,5.429189626,1.744544324,-3.4599597,-7.190196254,1006,54,110
21611,-3.9153667394206266,10,5,4,4852,-8.89,4.5,5.32,-7.99,6.22,-1.46,11.29533089,5.37903049,-6.37,-0.87,0.92,-19.76,-5.98,-18.35,6.49462855,1.8495547730000002,-3.529475717,-4.800702343999999,1006,54,110
21612,-3.9153667394206266,10,5,4,4853,-0.97,-0.28,-3.07,-25.37,-14.09,-5.06,3.231748753,5.431580764,2.15,-0.21,-1.26,-15.91,2.8,-11.65,2.500839859,1.862803649,-3.568777115,-0.730908894,1006,54,110
21613,-3.9153667394206266,10,5,4,4854,0.5,-0.32,-1.7,20.0,73.17,-13.6,1.8006665430000002,5.4534110060000005,2.31,-11.76,-3.64,1068.05,99.33,-1410.18,12.52530638,2.0942414780000003,-3.3591695280000002,10.72463984,1006,54,110
21614,-3.9153667394206266,10,5,4,4855,-1.69,1.54,3.56,49.39,124.45,-21.1,4.230992791,5.518581441,1.82,-0.02,-0.19,-20.3,91.95,-15.12,1.83,2.086871489,-3.431709952,-2.4009927909999997,1006,54,110
21615,-3.9153667394206266,10,5,4,4856,0.86,0.31,5.35,26.83,72.2,-11.59,5.42754088,5.585405048999999,-2.68,-0.02,-0.46,-24.15,88.35,-13.96,2.7192646060000003,2.109793151,-3.475611898,-2.708276273,1006,54,110
21616,-3.9153667394206266,10,5,4,4857,2.12,-0.54,1.92,2.99,0.0,-1.1,2.910738738,5.554122784,-3.03,-0.48,2.33,-17.07,16.77,-7.62,3.852298015,2.1594318130000003,-3.394690971,0.9415592779999999,1006,54,110
21617,-3.9153667394206266,10,5,4,4858,-0.55,0.54,0.87,-10.67,-39.88,4.39,1.162325256,5.291766348,1.01,0.35,2.08,-18.9,61.4,-6.59,2.338589318,2.144086291,-3.147680057,1.1762640629999999,1006,54,110
21618,-3.9153667394206266,10,5,4,4859,-3.09,0.84,-0.23,-5.98,-28.35,1.71,3.210389384,5.096542063999999,-0.77,-0.22,-0.69,-10.85,88.17,-14.51,1.057071426,2.1347423130000003,-2.961799751,-2.153317958,1006,54,110
21619,-3.9153667394206266,10,5,4,4860,-2.21,1.2,0.25,3.84,-1.77,-2.68,2.527172333,5.001418219,-2.09,-0.31,1.18,9.88,285.24,-1707.62,2.420041322,2.138909668,-2.86250855,-0.107131011,1006,54,110
21620,-3.9153667394206266,10,5,4,4861,0.43,0.48,2.29,1.16,-2.01,-0.91,2.378949348,4.816810987,-0.6,-0.11,-0.54,3.17,-27.62,0.18,0.81467785,2.131785283,-2.6850257039999996,-1.5642714969999998,1006,54,110
21621,-3.9153667394206266,10,5,4,4862,2.64,-0.4,2.4,-18.05,-32.44,5.43,3.590208908,4.703564794,2.21,-0.44,-1.24,3.35,-45.67,2.8,2.57202255,2.148762421,-2.5548023730000002,-1.018186357,1006,54,110
21622,-3.9153667394206266,10,5,4,4863,1.63,-0.89,-1.18,-28.17,-50.73,11.28,2.200318159,4.6655350669999995,-3.68,-3.83,-0.18,98.78,-578.17,822.8,5.314480219,2.157449361,-2.508085706,3.11416206,1006,54,110
21623,-3.9153667394206266,10,5,4,4864,-2.17,0.27,-2.67,-13.17,-26.59,4.02,3.4511882010000003,4.68732918,-4.25,-0.27,-0.91,4.15,26.77,-9.02,4.354710094,2.168939066,-2.5183901140000002,0.903521892,1006,54,110
21624,-3.9153667394206266,10,5,4,4865,-4.51,2.33,0.63,18.05,18.41,-9.33,5.115261479,4.719948543,-1.2,-0.4,-2.41,4.33,2.01,-5.79,2.7217825039999997,2.180699196,-2.5392493469999997,-2.393478975,1006,54,110
21625,-3.9153667394206266,10,5,4,4866,-0.27,0.14,0.15,13.9,-0.24,-6.83,0.33911649899999996,4.67643137,-0.46,-0.32,0.38,11.83,13.96,-6.71,0.677052435,2.1800050769999997,-2.4964262930000003,0.337935936,1006,54,110
21626,-3.9153667394206266,10,5,4,4867,-0.52,-0.12,-0.4,16.52,5.12,-7.26,0.66693328,4.6506696519999995,-0.48,-0.2,0.52,9.7,18.35,-6.4,0.735391052,2.18418864,-2.466481012,0.068457772,1006,54,110
21627,-3.9153667394206266,10,5,4,4868,-0.42,0.21,-0.01,17.32,11.04,-7.13,0.46968074299999996,4.39977558,-0.85,-0.22,0.47,8.17,22.2,-4.94,0.99589156,2.197530758,-2.202244821,0.526210818,1006,54,110
21628,-3.9153667394206266,10,5,4,4869,-0.56,0.59,0.47,18.54,15.55,-6.1,0.939467935,4.176616597,-1.06,-0.1,0.21,8.05,20.85,-3.66,1.085218872,2.213939855,-1.962676742,0.145750937,1006,54,110
21629,-3.9153667394206266,10,5,4,4870,-0.83,0.54,0.72,17.5,14.76,-4.15,1.2242957159999999,4.1349375660000005,-0.84,0.02,0.32,7.5,17.56,-3.41,0.899110672,2.2145255169999998,-1.920412049,-0.325185044,1006,54,110
21630,-3.9153667394206266,10,5,4,4871,-0.42,0.39,0.67,15.98,12.62,-3.17,0.881702898,4.127757918,-0.32,0.23,0.24,7.38,16.52,-3.48,0.46141088,2.1920841909999997,-1.935673727,-0.420292018,1006,54,110
21631,-3.9153667394206266,10,5,4,4872,0.5,0.02,-0.04,16.4,12.26,-3.35,0.501996016,4.108844772,-0.59,0.17,0.36,9.02,20.0,-3.96,0.711758386,2.182498359,-1.926346413,0.20976237,1006,54,110
21632,-3.9153667394206266,10,5,4,4873,-0.51,0.52,0.76,19.21,15.0,-4.33,1.052663289,4.113588532,-2.89,-0.08,0.45,10.24,14.76,-3.84,2.9259186589999997,2.22608087,-1.887507662,1.87325537,1006,54,110
21633,-3.9153667394206266,10,5,4,4874,-2.63,1.9,1.28,15.06,7.93,-2.93,3.487879012,4.12037596,-2.49,-0.05,0.5,10.06,1.34,-1.22,2.540196843,2.266162867,-1.8542130940000001,-0.947682169,1006,54,110
21634,-3.9153667394206266,10,5,4,4875,-2.42,1.35,0.45,7.32,-7.13,0.98,2.807383123,4.008381658999999,-1.71,0.09,0.88,9.88,-9.7,-0.18,1.92525323,2.296448442,-1.711933217,-0.882129893,1006,54,110
21635,-3.9153667394206266,10,5,4,4876,-2.61,1.31,-0.38,3.66,-13.96,2.01,2.9449278430000003,3.992085535,-0.34,0.19,0.57,11.1,-12.87,-0.43,0.690362224,2.288322151,-1.703763385,-2.254565619,1006,54,110
21636,-3.9153667394206266,10,5,4,4877,0.08,-0.08,-0.67,3.35,-14.57,3.11,0.6794850990000001,3.92582112,-0.51,0.05,0.49,9.63,-12.32,-1.52,0.709013399,2.2727131590000003,-1.653107961,0.0295283,1006,54,110
21637,-3.9153667394206266,10,5,4,4878,-0.19,0.39,0.95,1.95,-11.46,0.98,1.0443658359999999,3.864551514,-0.61,0.09,0.22,8.11,-12.99,0.43,0.6546754920000001,2.2568142559999997,-1.6077372580000002,-0.38969034399999997,1006,54,110
21808,-3.9153667394206266,10,5,4,5049,0.5,0.53,13.45,-561.4,1021.46,-12.44,13.469721599999998,1.552916624,0.97,-0.13,0.66,12.68,-14.7,-40.0,1.180423653,1.187437765,-0.365478859,-12.28929795,1006,54,110
21809,-3.9153667394206266,10,5,4,5050,-3.13,2.08,2.11,31.4,-18.41,-35.79,4.3099187930000005,1.624658168,-1.87,-0.55,0.64,-4.39,9.21,-38.35,2.051584753,1.2182773059999998,-0.406380862,-2.258334039,1006,54,110
21810,-3.9153667394206266,10,5,4,5051,-10.22,4.52,1.03,-1.77,16.89,-32.74,11.22228586,1.814551895,-3.18,-0.57,0.86,-17.01,9.45,-29.57,3.343187102,1.264397857,-0.550154039,-7.879098761,1006,54,110
21811,-3.9153667394206266,10,5,4,5052,-0.74,0.32,-0.33,-35.61,1.28,-26.4,0.871148667,1.7859600880000002,-3.03,-1.1,0.59,-20.12,-12.32,-26.4,3.2770413489999997,1.30753422,-0.478425869,2.4058926819999997,1006,54,110
21812,-3.9153667394206266,10,5,4,5053,1.1,0.26,-0.38,-17.01,8.23,-23.72,1.192476415,1.786231661,-1.2,-0.03,0.57,-25.12,-27.07,-24.7,1.328834075,1.306103759,-0.48012790200000005,0.136357661,1006,54,110
21813,-3.9153667394206266,10,5,4,5054,-2.02,1.33,1.73,-17.26,9.21,-18.05,2.9735836960000004,1.824399814,-1.82,0.04,0.72,17.99,18.11,-9.21,1.957651654,1.310074411,-0.514325403,-1.015932042,1006,54,110
21814,-3.9153667394206266,10,5,4,5055,-0.98,1.1,0.12,-44.09,-2.32,-445.55,1.478106897,1.8193821890000001,-1.94,-0.39,0.76,16.28,23.17,-10.98,2.11974055,1.3137983020000001,-0.505583887,0.641633653,1006,54,110
21815,-3.9153667394206266,10,5,4,5056,0.01,0.89,-0.4,-31.16,19.15,-16.4,0.975807358,1.813684848,-1.51,-0.01,0.21,16.89,19.88,-8.78,1.524565512,1.2974174459999999,-0.516267402,0.5487581539999999,1006,54,110
21816,-3.9153667394206266,10,5,4,5057,-1.52,1.26,1.26,-24.51,28.35,-17.07,2.3421357769999998,1.842090644,-0.52,-0.54,0.26,19.7,9.94,-6.59,0.793473377,1.279295738,-0.562794906,-1.5486624,1006,54,110
21817,-3.9153667394206266,10,5,4,5058,-0.92,0.91,2.81,-37.32,12.68,1.77,3.093638634,1.8898142119999999,-0.68,0.05,0.57,22.01,6.46,-5.67,0.8887069259999999,1.260640218,-0.629173993,-2.2049317090000002,1006,54,110
21818,-3.9153667394206266,10,5,4,5059,-0.46,0.7,-0.18,25.55,-0.67,-6.89,0.8567379999999999,1.882449176,-1.35,-0.23,1.22,22.38,8.48,-6.46,1.83406652,1.269154192,-0.6132949839999999,0.97732852,1006,54,110
21819,-3.9153667394206266,10,5,4,5060,-1.17,0.6,1.01,24.33,-6.1,-6.4,1.658010856,1.8953520480000001,-1.33,-0.22,0.65,22.56,9.02,-7.5,1.4965961380000001,1.270975618,-0.62437643,-0.161414719,1006,54,110
21820,-3.9153667394206266,10,5,4,5061,-1.08,0.77,0.64,20.79,-15.49,-4.7,1.472718575,1.8897236609999999,-0.32,-0.24,0.65,22.74,7.8,-9.27,0.763216876,1.251876021,-0.637847639,-0.709501698,1006,54,110
21821,-3.9153667394206266,10,5,4,5062,-0.76,0.03,-0.39,19.15,-17.68,-3.84,0.854751426,1.8860244590000002,0.03,-0.15,0.36,23.11,8.29,-8.48,0.391152144,1.227737838,-0.658286622,-0.46359928200000006,1006,54,110
21822,-3.9153667394206266,10,5,4,5063,-0.15,0.25,0.08,23.41,-10.55,-5.61,0.302324329,1.869414379,-0.2,-0.12,0.41,24.02,10.06,-7.26,0.47169905700000003,1.213003244,-0.656411135,0.169374727,1006,54,110
21823,-3.9153667394206266,10,5,4,5064,-0.81,0.49,0.22,26.71,-5.43,-8.54,0.971905345,1.8642565519999998,-0.98,0.0,0.19,24.15,11.4,-8.29,0.998248466,1.2131077,-0.6511488520000001,0.026343121,1006,54,110
